id,text,label
2210,Rahim Ahmed lives in New York USA and email is john@yahoo.com,1
2211,amar nam Nusrat Jahan amar phone 01898765432,1
2212,I live at New York USA,0
2213,amar email holo john@yahoo.com,1
2214,Contact me at john@yahoo.com,1
2215,amar email holo john@yahoo.com,1
2216,amar nam Rahim Ahmed amar phone 01955667788,1
2217,ami thaki Dhaka Bangladesh,0
2218,My NID number is 9876543210,1
2219,David Miller lives in New York USA and email is john@yahoo.com,1
2220,My name is John Smith and my phone number is 01955667788,1
2221,amar nam David Miller amar phone 01712345678,1
2222,Contact me at david@gmail.com,1
2223,My NID number is 9876543210,1
2224,amar email holo david@gmail.com,1
2225,Karim Hasan lives in New York USA and email is john@yahoo.com,1
2226,amar nam Nusrat Jahan amar phone 01898765432,1
2227,My NID number is 9876543210,1
2228,I live at Chittagong Bangladesh,0
2229,ami thaki Dhaka Bangladesh,0
2230,I live at New York USA,0
2231,My NID number is 9876543210,1
2232,My NID number is 9876543210,1
2233,Rahim Ahmed lives in Chittagong Bangladesh and email is john@yahoo.com,1
2234,amar nam Karim Hasan amar phone 01712345678,1
2235,Contact me at john@yahoo.com,1
2236,amar nam Nusrat Jahan amar phone 01898765432,1
2237,My name is Karim Hasan and my phone number is 01712345678,1
2238,I live at Chittagong Bangladesh,0
2239,Contact me at rahim@gmail.com,1
2240,My NID number is 9876543210,1
2241,amar nam Rahim Ahmed amar phone 01898765432,1
2242,I live at Chittagong Bangladesh,0
2243,ami thaki Dhaka Bangladesh,0
2244,My NID number is 9876543210,1
2245,Contact me at rahim@gmail.com,1
2246,amar nam Nusrat Jahan amar phone 01712345678,1
2247,amar email holo david@gmail.com,1
2248,Contact me at john@yahoo.com,1
2249,My NID number is 1234567890,1
2250,amar nam Karim Hasan amar phone 01712345678,1
2251,I live at New York USA,0
2252,I live at Dhaka Bangladesh,0
2253,My NID number is 9876543210,1
2254,amar email holo rahim@gmail.com,1
2255,amar nam David Miller amar phone 01898765432,1
2256,amar email holo david@gmail.com,1
2257,amar nam David Miller amar phone 01712345678,1
2258,David Miller lives in Dhaka Bangladesh and email is john@yahoo.com,1
2259,amar email holo rahim@gmail.com,1
2260,amar nam John Smith amar phone 01955667788,1
2261,amar email holo david@gmail.com,1
2262,My name is David Miller and my phone number is 01898765432,1
2263,My NID number is 9876543210,1
2264,ami thaki Dhaka Bangladesh,0
2265,Nusrat Jahan lives in Chittagong Bangladesh and email is rahim@gmail.com,1
2266,My name is Rahim Ahmed and my phone number is 01955667788,1
2267,amar email holo rahim@gmail.com,1
2268,amar email holo rahim@gmail.com,1
2269,My NID number is 9876543210,1
2270,amar nam Nusrat Jahan amar phone 01955667788,1
2271,amar nam John Smith amar phone 01955667788,1
2272,My NID number is 9876543210,1
2273,Contact me at rahim@gmail.com,1
2274,I live at Chittagong Bangladesh,0
2275,I live at Dhaka Bangladesh,0
2276,My NID number is 9876543210,1
2277,I live at Chittagong Bangladesh,0
2278,Nusrat Jahan lives in Dhaka Bangladesh and email is david@gmail.com,1
2279,My NID number is 1234567890,1
2280,Contact me at david@gmail.com,1
2281,ami thaki New York USA,0
2282,David Miller lives in Dhaka Bangladesh and email is john@yahoo.com,1
2283,David Miller lives in New York USA and email is john@yahoo.com,1
2284,David Miller lives in Chittagong Bangladesh and email is rahim@gmail.com,1
2285,ami thaki Dhaka Bangladesh,0
2286,amar nam Nusrat Jahan amar phone 01898765432,1
2287,amar email holo john@yahoo.com,1
2288,Nusrat Jahan lives in Dhaka Bangladesh and email is rahim@gmail.com,1
2289,amar email holo john@yahoo.com,1
2290,My NID number is 1234567890,1
2291,I live at Dhaka Bangladesh,0
2292,My name is John Smith and my phone number is 01955667788,1
2293,My NID number is 1234567890,1
2294,amar email holo rahim@gmail.com,1
2295,My NID number is 9876543210,1
2296,Contact me at john@yahoo.com,1
2297,Contact me at david@gmail.com,1
2298,amar nam David Miller amar phone 01955667788,1
2299,Contact me at john@yahoo.com,1
2300,My name is Karim Hasan and my phone number is 01712345678,1
2301,I live at Dhaka Bangladesh,0
2302,I live at Chittagong Bangladesh,0
2303,My NID number is 9876543210,1
2304,amar email holo john@yahoo.com,1
2305,My NID number is 1234567890,1
2306,My NID number is 9876543210,1
2307,I live at Dhaka Bangladesh,0
2308,My NID number is 1234567890,1
2309,My name is Nusrat Jahan and my phone number is 01898765432,1
2310,ami thaki Chittagong Bangladesh,0
2311,My name is Rahim Ahmed and my phone number is 01898765432,1
2312,ami thaki Dhaka Bangladesh,0
2313,amar email holo rahim@gmail.com,1
2314,amar email holo rahim@gmail.com,1
2315,amar nam Nusrat Jahan amar phone 01712345678,1
2316,My name is Rahim Ahmed and my phone number is 01898765432,1
2317,Rahim Ahmed lives in New York USA and email is john@yahoo.com,1
2318,Contact me at rahim@gmail.com,1
2319,amar nam David Miller amar phone 01955667788,1
2320,Contact me at david@gmail.com,1
2321,Contact me at rahim@gmail.com,1
2322,Contact me at rahim@gmail.com,1
2323,amar email holo rahim@gmail.com,1
2324,Contact me at rahim@gmail.com,1
2325,I live at Dhaka Bangladesh,0
2326,David Miller lives in Chittagong Bangladesh and email is david@gmail.com,1
2327,amar nam David Miller amar phone 01712345678,1
2328,amar email holo david@gmail.com,1
2329,ami thaki Dhaka Bangladesh,0
2330,amar email holo david@gmail.com,1
2331,I live at Chittagong Bangladesh,0
2332,amar nam Rahim Ahmed amar phone 01955667788,1
2333,amar nam Rahim Ahmed amar phone 01955667788,1
2334,Rahim Ahmed lives in New York USA and email is john@yahoo.com,1
2335,Contact me at david@gmail.com,1
2336,My NID number is 1234567890,1
2337,My name is Nusrat Jahan and my phone number is 01712345678,1
2338,amar email holo john@yahoo.com,1
2339,Rahim Ahmed lives in Dhaka Bangladesh and email is john@yahoo.com,1
2340,Rahim Ahmed lives in Chittagong Bangladesh and email is rahim@gmail.com,1
2341,My NID number is 9876543210,1
2342,amar email holo david@gmail.com,1
2343,Contact me at rahim@gmail.com,1
2344,Contact me at rahim@gmail.com,1
2345,My name is David Miller and my phone number is 01955667788,1
2346,My NID number is 9876543210,1
2347,I live at Dhaka Bangladesh,0
2348,ami thaki Dhaka Bangladesh,0
2349,Contact me at rahim@gmail.com,1
2350,Contact me at rahim@gmail.com,1
2351,John Smith lives in Dhaka Bangladesh and email is david@gmail.com,1
2352,My name is John Smith and my phone number is 01712345678,1
2353,My NID number is 9876543210,1
2354,Contact me at rahim@gmail.com,1
2355,I live at Chittagong Bangladesh,0
2356,amar nam Nusrat Jahan amar phone 01955667788,1
2357,ami thaki Dhaka Bangladesh,0
2358,My NID number is 1234567890,1
2359,My name is Rahim Ahmed and my phone number is 01712345678,1
2360,My name is John Smith and my phone number is 01955667788,1
2361,amar nam Rahim Ahmed amar phone 01898765432,1
2362,amar email holo john@yahoo.com,1
2363,John Smith lives in New York USA and email is john@yahoo.com,1
2364,John Smith lives in New York USA and email is john@yahoo.com,1
2365,amar email holo david@gmail.com,1
2366,I live at Chittagong Bangladesh,0
2367,amar nam John Smith amar phone 01712345678,1
2368,ami thaki Chittagong Bangladesh,0
2369,Nusrat Jahan lives in Chittagong Bangladesh and email is david@gmail.com,1
2370,My name is Karim Hasan and my phone number is 01898765432,1
2371,I live at New York USA,0
2372,Contact me at john@yahoo.com,1
2373,amar email holo john@yahoo.com,1
2374,Contact me at john@yahoo.com,1
2375,ami thaki New York USA,0
2376,John Smith lives in New York USA and email is david@gmail.com,1
2377,David Miller lives in Dhaka Bangladesh and email is rahim@gmail.com,1
2378,amar nam John Smith amar phone 01955667788,1
2379,amar nam Karim Hasan amar phone 01898765432,1
2380,amar nam John Smith amar phone 01955667788,1
2381,My NID number is 1234567890,1
2382,amar nam Rahim Ahmed amar phone 01955667788,1
2383,My name is David Miller and my phone number is 01898765432,1
2384,ami thaki Chittagong Bangladesh,0
2385,amar email holo david@gmail.com,1
2386,I live at New York USA,0
2387,My NID number is 1234567890,1
2388,My name is Rahim Ahmed and my phone number is 01898765432,1
2389,My name is David Miller and my phone number is 01712345678,1
2390,My NID number is 9876543210,1
2391,ami thaki New York USA,0
2392,David Miller lives in New York USA and email is john@yahoo.com,1
2393,Contact me at rahim@gmail.com,1
2394,Contact me at rahim@gmail.com,1
2395,Nusrat Jahan lives in Dhaka Bangladesh and email is john@yahoo.com,1
2396,Contact me at david@gmail.com,1
2397,I live at Chittagong Bangladesh,0
2398,Karim Hasan lives in Dhaka Bangladesh and email is rahim@gmail.com,1
2399,My NID number is 9876543210,1
2400,amar email holo david@gmail.com,1
2401,amar email holo rahim@gmail.com,1
2402,amar nam Nusrat Jahan amar phone 01898765432,1
2403,Karim Hasan lives in Dhaka Bangladesh and email is david@gmail.com,1
2404,Contact me at rahim@gmail.com,1
2405,I live at Dhaka Bangladesh,0
2406,Contact me at john@yahoo.com,1
2407,ami thaki New York USA,0
2408,Rahim Ahmed lives in Dhaka Bangladesh and email is john@yahoo.com,1
2409,My name is David Miller and my phone number is 01955667788,1
2410,amar email holo rahim@gmail.com,1
2411,My NID number is 1234567890,1
2412,My NID number is 1234567890,1
2413,amar email holo john@yahoo.com,1
2414,ami thaki Chittagong Bangladesh,0
2415,My NID number is 9876543210,1
2416,My name is Nusrat Jahan and my phone number is 01898765432,1
2417,amar nam David Miller amar phone 01712345678,1
2418,Contact me at rahim@gmail.com,1
2419,amar email holo rahim@gmail.com,1
2420,amar nam Nusrat Jahan amar phone 01898765432,1
2421,I live at Dhaka Bangladesh,0
2422,My name is Rahim Ahmed and my phone number is 01898765432,1
2423,I live at Dhaka Bangladesh,0
2424,My name is Nusrat Jahan and my phone number is 01955667788,1
2425,ami thaki New York USA,0
2426,My NID number is 9876543210,1
2427,amar email holo rahim@gmail.com,1
2428,I live at Dhaka Bangladesh,0
2429,amar nam Karim Hasan amar phone 01712345678,1
2430,My name is Nusrat Jahan and my phone number is 01898765432,1
2431,My name is John Smith and my phone number is 01955667788,1
2432,amar email holo john@yahoo.com,1
2433,Karim Hasan lives in New York USA and email is david@gmail.com,1
2434,My name is Nusrat Jahan and my phone number is 01955667788,1
2435,ami thaki Chittagong Bangladesh,0
2436,I live at Dhaka Bangladesh,0
2437,My NID number is 1234567890,1
2438,John Smith lives in Chittagong Bangladesh and email is john@yahoo.com,1
2439,My NID number is 9876543210,1
2440,My NID number is 1234567890,1
2441,My name is Karim Hasan and my phone number is 01898765432,1
2442,My name is Rahim Ahmed and my phone number is 01712345678,1
2443,Contact me at rahim@gmail.com,1
2444,My NID number is 9876543210,1
2445,My name is David Miller and my phone number is 01955667788,1
2446,amar email holo rahim@gmail.com,1
2447,Contact me at john@yahoo.com,1
2448,My NID number is 1234567890,1
2449,David Miller lives in Dhaka Bangladesh and email is john@yahoo.com,1
2450,ami thaki Chittagong Bangladesh,0
2451,My NID number is 1234567890,1
2452,amar email holo rahim@gmail.com,1
2453,My name is Rahim Ahmed and my phone number is 01955667788,1
2454,Karim Hasan lives in New York USA and email is david@gmail.com,1
2455,Contact me at john@yahoo.com,1
2456,My NID number is 1234567890,1
2457,amar email holo john@yahoo.com,1
2458,My NID number is 1234567890,1
2459,My name is Rahim Ahmed and my phone number is 01712345678,1
2460,Nusrat Jahan lives in New York USA and email is john@yahoo.com,1
2461,amar email holo john@yahoo.com,1
2462,My name is John Smith and my phone number is 01955667788,1
2463,My NID number is 9876543210,1
2464,Contact me at david@gmail.com,1
2465,amar nam Nusrat Jahan amar phone 01898765432,1
2466,My name is David Miller and my phone number is 01712345678,1
2467,I live at Dhaka Bangladesh,0
2468,amar email holo david@gmail.com,1
2469,ami thaki Dhaka Bangladesh,0
2470,Contact me at david@gmail.com,1
2471,Contact me at rahim@gmail.com,1
2472,My name is Nusrat Jahan and my phone number is 01955667788,1
2473,My NID number is 9876543210,1
2474,My NID number is 9876543210,1
2475,John Smith lives in Chittagong Bangladesh and email is david@gmail.com,1
2476,amar email holo rahim@gmail.com,1
2477,I live at Dhaka Bangladesh,0
2478,Contact me at john@yahoo.com,1
2479,My name is David Miller and my phone number is 01712345678,1
2480,amar email holo rahim@gmail.com,1
2481,Nusrat Jahan lives in Dhaka Bangladesh and email is john@yahoo.com,1
2482,I live at Chittagong Bangladesh,0
2483,I live at New York USA,0
2484,David Miller lives in Chittagong Bangladesh and email is david@gmail.com,1
2485,John Smith lives in Dhaka Bangladesh and email is rahim@gmail.com,1
2486,I live at New York USA,0
2487,I live at Dhaka Bangladesh,0
2488,amar nam Rahim Ahmed amar phone 01712345678,1
2489,My NID number is 1234567890,1
2490,Contact me at david@gmail.com,1
2491,John Smith lives in New York USA and email is rahim@gmail.com,1
2492,Nusrat Jahan lives in Chittagong Bangladesh and email is david@gmail.com,1
2493,My name is Rahim Ahmed and my phone number is 01898765432,1
2494,My name is Karim Hasan and my phone number is 01955667788,1
2495,John Smith lives in New York USA and email is rahim@gmail.com,1
2496,ami thaki New York USA,0
2497,amar email holo rahim@gmail.com,1
2498,amar nam Rahim Ahmed amar phone 01712345678,1
2499,I live at Dhaka Bangladesh,0
2500,amar email holo john@yahoo.com,1
2501,I live at New York USA,0
2502,I live at New York USA,0
2503,I live at Chittagong Bangladesh,0
2504,amar email holo john@yahoo.com,1
2505,amar email holo john@yahoo.com,1
2506,My NID number is 1234567890,1
2507,My NID number is 1234567890,1
2508,ami thaki Dhaka Bangladesh,0
2509,amar nam Nusrat Jahan amar phone 01955667788,1
2510,John Smith lives in Chittagong Bangladesh and email is john@yahoo.com,1
2511,My NID number is 9876543210,1
2512,amar email holo john@yahoo.com,1
2513,I live at Chittagong Bangladesh,0
2514,My NID number is 1234567890,1
2515,I live at Dhaka Bangladesh,0
2516,My NID number is 1234567890,1
2517,amar nam John Smith amar phone 01898765432,1
2518,Contact me at john@yahoo.com,1
2519,Contact me at rahim@gmail.com,1
2520,amar nam Karim Hasan amar phone 01712345678,1
2521,I live at Chittagong Bangladesh,0
2522,amar email holo rahim@gmail.com,1
2523,My NID number is 1234567890,1
2524,Contact me at rahim@gmail.com,1
2525,My name is David Miller and my phone number is 01898765432,1
2526,amar email holo david@gmail.com,1
2527,Nusrat Jahan lives in New York USA and email is david@gmail.com,1
2528,I live at Dhaka Bangladesh,0
2529,My name is Karim Hasan and my phone number is 01712345678,1
2530,amar nam Rahim Ahmed amar phone 01955667788,1
2531,My NID number is 9876543210,1
2532,amar email holo john@yahoo.com,1
2533,amar email holo david@gmail.com,1
2534,amar nam Rahim Ahmed amar phone 01898765432,1
2535,Rahim Ahmed lives in New York USA and email is john@yahoo.com,1
2536,My name is Nusrat Jahan and my phone number is 01712345678,1
2537,My NID number is 9876543210,1
2538,I live at New York USA,0
2539,My name is David Miller and my phone number is 01898765432,1
2540,My name is David Miller and my phone number is 01955667788,1
2541,Contact me at john@yahoo.com,1
2542,amar nam Nusrat Jahan amar phone 01898765432,1
2543,My name is David Miller and my phone number is 01712345678,1
2544,amar email holo john@yahoo.com,1
2545,ami thaki Dhaka Bangladesh,0
2546,My NID number is 9876543210,1
2547,ami thaki Dhaka Bangladesh,0
2548,My NID number is 1234567890,1
2549,David Miller lives in New York USA and email is david@gmail.com,1
2550,ami thaki New York USA,0
2551,John Smith lives in Chittagong Bangladesh and email is john@yahoo.com,1
2552,I live at Dhaka Bangladesh,0
2553,ami thaki New York USA,0
2554,John Smith lives in Chittagong Bangladesh and email is john@yahoo.com,1
2555,amar email holo john@yahoo.com,1
2556,My NID number is 1234567890,1
2557,I live at Dhaka Bangladesh,0
2558,David Miller lives in Dhaka Bangladesh and email is rahim@gmail.com,1
